portfolio_value,return,reward,turnover,weight_btc,weight_eth,weight_ltc,weight_bnb,weight_usdt,dsr,cumulative_dsr
9107.63064106286,0.0024105996013834693,0.002672957188234532,0.0,0.3999999969207461,9.999997050598981e-09,0.3999999969207461,9.999997050598981e-09,0.19999998615851372,0.002672957188234532,0.009539628346668421
9175.642073379246,0.007467522014973677,0.00814791890070084,0.5999999838414953,0.19999999307925662,0.19999999307925662,0.19999999307925662,0.4000000107622328,9.99999739663605e-09,0.00814791890070084,0.017687547247369262
9233.807876653102,0.00633915346835617,0.0068045167542281374,0.4000000007622354,9.99999739663605e-09,0.19999999307925662,0.19999999307925662,0.19999999307925662,0.4000000107622328,0.0068045167542281374,0.0244920640015974
9268.02447849752,0.0037055787061512887,0.0039455203135887774,0.5999999838414953,0.19999998615851372,0.3999999969207461,0.3999999969207461,9.999997050598981e-09,9.999997050598981e-09,0.0039455203135887774,0.028437584315186178
9234.718014796821,-0.0035936961299542626,-0.0033674703670012692,0.5999999838414953,9.99999739663605e-09,0.19999999307925662,0.19999999307925662,0.4000000107622328,0.19999999307925662,-0.0033674703670012692,0.025070113948184907
9285.23978976197,0.005470851939842626,0.005820086386638384,0.20000000384148947,9.999997050598981e-09,9.999997050598981e-09,0.19999998615851372,0.3999999969207461,0.3999999969207461,0.005820086386638384,0.03089020033482329
9255.07662092612,-0.003248507256550257,-0.003046087592304005,0.7999999735326583,0.19999998646735356,0.6000000070652988,9.99999706604097e-09,0.19999998646735356,9.99999706604097e-09,-0.003046087592304005,0.027844112742519286
9361.48226601221,0.011497003152356583,0.012452264072519544,0.7999999735326583,0.3999999969207461,9.999997050598981e-09,0.3999999969207461,9.999997050598981e-09,0.19999998615851372,0.012452264072519544,0.04029637681503883
9381.701948330046,0.002159880427402509,0.0022769628988768627,0.5999999976829815,9.999997050598981e-09,9.999997050598981e-09,0.19999998615851372,0.3999999969207461,0.3999999969207461,0.0022769628988768627,0.04257333971391569
9390.990965387278,0.0009901206740944096,0.0010985150119659024,0.5999999976829815,0.3999999969207461,9.999997050598981e-09,0.3999999969207461,9.999997050598981e-09,0.19999998615851372,0.0010985150119659024,0.043671854725881594
9383.660816636368,-0.0007805511450206019,-0.0006623913787084807,0.20000001045339255,0.6000000070652988,9.99999706604097e-09,0.19999998646735356,9.99999706604097e-09,0.19999998646735356,-0.0006623913787084807,0.043009463347173114
